,courseType,description,id,slug,instructorIds,specializations,partnerIds,name
415,v2.ondemand,"""Mandarin Chinese 1: Chinese for Intermediate Learners"" is the first course of the MOOC specialization  ""Learn Intermediate Mandarin Chinese"" created by Shanghai Jiao Tong University.",oaeb_GhiEeiWWA7RoNO8_g,mandarin-chinese-intermediate-learners-1,"['9605606', '8847624', '35492428']",[],['150'], Mandarin Chinese for Intermediate Learners: Part 1
416,v2.ondemand,"Learn more about knowledge exchange and how to use, protect and monetize your knowledge while working with various partners. 

Interested in increasing the impact of your knowledge on society? This course is for those who are new to how knowledge is transferred from yourself or from a knowledge institute into society at large. It is for those who want to know how to protect their knowledge, how to approach parties for collaboration, and how to find the right funding for your idea.  It is for those who want to start thinking about how knowledge exchange might be useful in their business or academic career. It provides an introduction to one of the basics of knowledge exchange, the stakeholders involved and the most common pitfalls on your way to transform our world with your ideas!

About the course lecturers
Each week a different expert in his or her field will shed light on a different aspect within knowledge exchange. In addition, each module contains an interview with a Leiden academic who will share his or her practical experience concerning that week's subject. Each module is introduced and concluded by the course leader, Professor Gert-Jan van Ommen, former head of the Department of Human Genetics of Leiden University Medical Center. 

About Luris
This course was developed by Luris, in cooperation with Leiden University and Leiden University Medical Center (LUMC). As knowledge exchange office, Luris matches societal needs with possibilities available in Leiden and enhances the impact of novel technologies and knowledge from Leiden University and LUMC. Luris establishes valuable partnerships and represents the interests of academics and research teams.",WEn2n1aJEeeuEQ7qFnX_BA,knowledge-exchange,['29022367'],[],"['25', '328', '486']","Knowledge Exchange: Using, Protecting and Monetizing Ideas with Third Parties"
417,v2.ondemand,"Learners discover how apply to research methods to their study of Positive Psychology. In this course, we study with Dr. Angela Duckworth and Dr. Claire Robertson-Kraft. Through an exploration their work ""True Grit"" and interviews with researchers and practitioners, you develop a research hypothesis and learn how to understand the difference between internal and external validity. You also begin to understand and apply the strengths and weaknesses associated with different types of measurements and evaluation designs. You then interpret the results in an empirical study. Suggested prerequisites: Positive Psychology: Martin E. P. Seligman’s Visionary Science and Positive Psychology: Applications and Interventions.",oEqrMXqhEear9RKoJLO5Cw,positive-psychology-methods,"['22264801', '22265022']",[],['6'],"Positive Psychology: Character, Grit and Research Methods"
418,v2.ondemand,"This course highlights the importance and role of software product management. It also provides an overview of the specialization, as well as its goals, structure, and expectations. The course explains the value of process, requirements, planning, and monitoring in producing better software.",DYv7azSfEeWgIQ7IEhB31Q,introduction-to-software-product-management,['14283726'],[],['146'],Introduction to Software Product Management
419,v2.ondemand,"La computación evolutiva (evolutionary computation, EC), aplica la teoría de la evolución natural y la genética en la adaptación evolutiva de estructuras computacionales, proporcionando un medio alternativo para atacar problemas complejos en diversas áreas, como la ingeniería, economía, química, medicina y, porque no, las artes. Una población de posibles soluciones de un problema dado es análoga a una población de organismos vivos que evolucionan cada generación, al recombinar los mejores individuos de la población y transmitir sus características de dichos individuos padres, a sus descendientes. En este campo, diferentes esquemas de métodos evolutivos se han desarrollado, los cuales difieren en el tipo de estructuras que conforman la población.
Algoritmos evolutivos (AE), como también se le conoce al cómputo evolutivo (EC), se definen como métodos de optimización y búsqueda, los cuales están inspirados y tratan de imitar de manera parcial los procesos de la evolución natural, y mantienen una población de estructuras que evolucionan de acuerdo a reglas de selección y otros operadores genéticos, como cruzamiento y mutación (Bäck, 1996).
Los algoritmos evolutivos no son los únicos métodos de optimización propuestos a partir de sistemas biológicos. Se tiene una variedad de algoritmos de optimización, que tratan de imitar el comportamiento de sistemas naturales, como las colonias de hormigas, algoritmos culturales y optimización por cúmulos de partículas, entre otros. De aquí surge lo que se conoce como algoritmos bioinspirados, ya que toman sus bases a partir de la estructura de procesos y sistemas biológicos: la evolución, la selección natural, comportamiento social de animales, como las hormigas, abejas, peces.

BÄCK, T. (1996) Evolutionary Algorithms in Theory and Practice. Oxford University Press. DARWIN, C. (1859) On the Origin of Species by Means of Natural Selection, or the Preservation of Favoured Races in the Struggle for Life, John Murray.",gs0916foEeinLg4Ioj00GA,computo-evolutivo,['31886562'],[],['58'],Cómputo evolutivo
420,v2.ondemand,"Essentials of Global Health is a comprehensive introduction to global health. It is meant to introduce you to this topic in well-structured, clear and easy to understand ways. Much of the course will focus on five questions: What do people get sick, disabled and die from; Why do they suffer from these conditions? Which people are most affected? Why should we care about such concerns? What can be done to address key health issues, hopefully at least cost, as fast as possible, and in sustainable ways?  The course will be global in coverage but with a focus on low- and middle-income countries, the health of the poor, and health disparities. Particular attention will be paid throughout the course to health systems issues, the linkages between health and development, and health matters related to global interdependence. The course will cover key concepts and frameworks but be practical in orientation.

ESSENTIALS OF GLOBAL HEALTH WAS PRODUCED IN PART DUE TO THE GENEROUS FUNDING OF THE DAVID F. SWENSEN FUND FOR INNOVATION IN TEACHING.

-------------------------------------------------------------------------------------------------------------------------------------------------------

Course Learning Objectives

By the end of the course, learners should be able to:

•	Articulate key public health concepts related to global health;
•	Analyze the key issues in global health from a number of perspectives;	
•	Discuss with confidence the burden of disease in various regions of the world; how it varies by sex, age, and location; key risk factors for this burden; and how the disease burden can be addressed in cost-effective ways;
•	Assess key health disparities, especially as they relate to the health of low-income and marginalized people in low- and middle-income countries; 
•	Outline the key actors and organizations in global health and the manner in which they cooperate to address critical global health concerns;
•	Review key global health challenges that are likely to arise in the coming decades.


-------------------------------------------------------------------------------------------------------------------------------------------------------

Value Added of the Course

The course seeks to add special value by being comprehensive, by handling each  topic in a consistent framework, and by helping learners gain an understanding of well grounded approaches to assessing global health issues and what can be done to address them.


-------------------------------------------------------------------------------------------------------------------------------------------------------

The Readings and other materials for Essentials of Global Health

For almost every session of Essentials of Global Health, you will see: 

- Required readings
- Recommended readings
- Recommended videos

We have selected a small number of readings for each session that are central to understanding the content of the session. We have put these under “required readings”.

For each required reading, we have also indicated how carefully you should read the material and on what parts of the material you should focus your attention.

In addition, we have selected some additional readings that would be very helpful to your understanding the content of each session. 

The first is a textbook, Global Health 101, third edition. This is a comprehensive introductory textbook that closely follows the content of this Essentials of Global Health course. We have indicated for each session what part of the book you should read. Using this textbook can be very valuable to your mastering the content of the course.

The second set of “recommended readings” is some additional readings, mostly from journal articles and reports. For these, too, we have indicated how carefully you should read the material and on what parts of the material you should focus your attention.

Learners should note that to access articles from The Lancet they will have to register with the Lancet, if they do not have online access to a library that has The Lancet. Once they are registered, they will be able to sign into The Lancet and access all of its free articles.

We have also indicated for most sessions one or two videos that relate to the topic of the session. These are meant to help the learner get a better feel for the topic which is being covered. Most learners will find the videos brief, easy and enjoyable to watch, and very enlightening.",LD8hNEdxEeaDoBKORUcroQ,essentials-global-health,['12747183'],[],['109'],Essentials of Global Health
421,v2.ondemand,"This course teaches you to fetch and process data from services on the Internet. It covers Python list comprehensions and provides opportunities to practice extracting from and processing deeply nested data. You'll also learn how to use the Python requests module to interact with REST APIs and what to look for in documentation of those APIs. For the final project, you will construct a “tag recommender” for the flickr photo sharing site.

The course is well-suited for you if you have already taken the ""Python Basics"" and ""Python Functions, Files, and Dictionaries"" courses (courses 1 and 2 of the Python 3 Programming Specialization). If you are already familiar with Python fundamentals but want practice at retrieving and processing complex nested data from Internet services, you can also benefit from this course without taking the previous two.

This is the third of five courses in the Python 3 Programming Specialization.",hc1eF91UEeiuIBLeggjX4g,data-collection-processing-python,"['33713149', '37849644']",[],['3'],Data Collection and Processing with Python
422,v2.ondemand,"Imagine if there were an organ in your body that weighed as much as your brain, that affected your health, your weight, and even your behavior. Wouldn’t you want to know more about it? There is such an organ — the collection of microbes in and on your body, your human microbiome.",93w6xNzBEeSvjyIAC3jXcg,microbiome,"['7491005', '7956673', '8049296']",[],"['71', '53']",Gut Check: Exploring Your Microbiome
423,v2.ondemand,"本課程希望透過對《孟子》原典的解讀，使學生發現中國傳統文化的精髓與深刻的人文意涵，並能對應其所處的21世紀全球化時代，領悟經典的現代意義，使其知識得到深刻的啟發，生命也能獲得厚實的成長。

課程內容將帶領同學從戰國至唐、宋、明、清與孟子對話。在對話中，照見自己身處的時代困境，並思索出合宜的處世原則，例如：朱子、陽明都曾藉由與孟子思想的對話，學習孟子的人生智慧，以因應其時代環境之困境。

學生修習本課程，除可了解孟子以強靭的生命力，剛正不阿的性格批判他所處的時代，並試圖改變時代。也可認識孟子抱著堅定的使命感，在政治轉型、社會重組、經濟發展的戰國時代，強力批判急功近利的社會風氣，那種以天下為己任的精神，是值得現今知識分子效法的人格典範。",9_2drtq_EeWoKQ6POrXqdQ,mencius2,['14750168'],[],['75'],東亞儒學：孟子二 (East Asian Confucianisms: Mencius(2))
424,v2.ondemand,"The world runs computers.  From small to large businesses, from the CEO down to level 1 support staff, everyone uses computers.  This course is designed to give you a practical perspective on computer security.  This course approaches computer security in a way that anyone can understand.  Ever wonder how your bank website is secure when you connect to it?  Wonder how other business owners secure their network?  Wonder how large data breaches happen?  This is practical computer security.  It will help you answer the question – what should I focus on?",tFtQuLmJEeaHhwpEISB4Yg,intro-cyber-security-business,['21214258'],[],['126'],Introduction to Cybersecurity for Business
425,v2.ondemand,"Have you ever wished you knew how to program, but had no idea where to start from? This course will teach you how to program in Scratch, an easy to use visual programming language. More importantly, it will introduce you to the fundamental principles of computing and it will help you think like a software engineer.",-qKIDPnAEeS1QCIACy-KcQ,intro-programming,"['8654857', '8654875']",[],"['14', '250']",Code Yourself! An Introduction to Programming
426,v2.ondemand,"With every smartphone and computer now boasting multiple processors, the use of functional ideas to facilitate parallel programming is becoming increasingly widespread. In this course, you'll learn the fundamentals of parallel programming, from task parallelism to data parallelism. In particular, you'll see how many familiar ideas from functional programming map perfectly to to the data parallel paradigm. We'll start the nuts and bolts how to effectively parallelize familiar collections operations, and we'll build up to parallel collections, a production-ready data parallel collections library available in the Scala standard library. Throughout, we'll apply these concepts through several hands-on examples that analyze real-world data, such as popular algorithms like k-means clustering.

Learning Outcomes. By the end of this course you will be able to:

- reason about task and data parallel programs,
- express common algorithms in a functional style and solve them in parallel,
- competently microbenchmark parallel code,
- write programs that effectively use parallel collections to achieve performance

Recommended background: You should have at least one year programming experience. Proficiency with Java or C# is ideal, but experience with other languages such as C/C++, Python, Javascript or Ruby is also sufficient. You should have some familiarity using the command line. This course is intended to be taken after Functional Program Design in Scala: https://www.coursera.org/learn/progfun2.",GVy8tIIKEeWXmQ4F86nmrw,parprog1,"['3425679', '1073754']",[],['16'],Parallel programming
427,v2.ondemand,"What makes for a great user experience? How can you consistently design experiences that work well, are easy to use and  people want to use? This course will teach you the core process of experience design and how to effectively evaluate your work with the people for whom you are designing. You'll learn fundamental methods of design research that will enable  you to effectively understand people, the sequences of their actions, and the context in which they work. Through the assignments, you’ll learn practical techniques for making sense of what you see and transform your observations into meaningful actionable insights and unique opportunity areas for design.  You’ll also explore how to generate ideas in response to the opportunities identified and learn methods for making your ideas tangible. By answering specific questions and refining your concepts, you’ll move closer to making your ideas real. We’ll use cases from a variety of industries including health, education, transportation, finance, and beyond to illustrate how these methods work across different domains. 

Good luck and we hope you enjoy the course!",Z3yHdBVBEeWvmQrN_lODCw,user-research,"['14089734', '1250']",[],['53'],User Experience: Research & Prototyping
428,v2.ondemand,"İnfertilite tanı ve tedavi aşamasında bireylere verilecek hemşirelik bakım sürecinin uygulaması aşamasında ihtiyaç duyulan temel bilgiyi sağlar. İnfertilitenin nedenleri, tanı ve tedavi yöntemleri, bu süreçlerde çiftlerin yaşadıkları fiziksel ve psikososyal sorunları ve önlemeye yönelik hemşirelik girişimlerini içerir.",a05nBT8oEeWpogr5ZO8qxQ,infertilite,['10521091'],[],['182'],İnfertilite Hemşireliği (Infertility Nursing)
429,v2.ondemand,"This course opens with an exploration of the social context and aims of literacy teaching and learning. It goes on to describe a range of historical and contemporary approaches to literacy pedagogy, including didactic, authentic, functional, and critical approaches. The course takes has a 'Multiliteracies' perspective, which aims to expand the definition of literacy to encompass today's multimodal communications, and the diversity of literacies across different social and culltural contexts. A Multiliteracies approach also suggests a broad range of activity types—experiential, conceptual, analytical and critical.

--------------------------------
Recommended Background
--------------------------------

This course is designed for people interested in literacy teaching and learning, including people who may wish to join education as a profession, practicing teachers interested in exploring future directions for a vocation that is currently undergoing transformation, and community and workplace leaders who regard their mission to be in part ""educative.""

--------------------------------
Take this Course for Credit at the University of Illinois.
--------------------------------

This course has the same content and anticipates the same level of contribution by students in the 'New Media and Literacies' course offered to graduate certificate, masters and doctoral level students in the College of Education at the University of Illinois.

Of course, in the nature of MOOCs many people will just want to view the videos and casually join some of the discussions. Some people say that these limited kinds of participation offer evidence that MOOCs suffer from low retention rates. Far from it - we say that any level of engagement is good engagement.

On the other hand, if you would like to take this course for credit at the University of Illinois, apply here: http://education.illinois.edu/online-offcampus/programs-degrees/ldl-online If you have already taken this course in Coursera, you can prepare a portfolio of work created there and request that this work is taken into account for your University of Illinois course.",-RpsW7fLEeS-WiIAC1OKoQ,literacy-teaching-learning,"['3734792', '3726726']",[],['17'],"Literacy Teaching and Learning: Aims, Approaches and Pedagogies"
430,v2.ondemand,"The majority of businesses say they want to become more global. And business leaders say that the lack of people with global intelligence is the key constraint holding them back. This course will address both gaps — at the business and the personal level, it will focus on practical strategies for dealing with the real consequences of globalization.",jYxDYeJXEeWYOBIRup69HQ,global-business,['4753915'],[],['172'],Globalization of Business Enterprise
431,v2.ondemand,"Market Research is a growing and important field that is used in many industries around the world. Given all the data that is collected whether by organizations, industries, social media, governments, etc., it’s important that someone can review and sift through all the noise to provide valuable insights. And that’s where you come in as a market researcher. This course will only scratch the surface and provide you a foundational understanding of this field.

In this course, you will be able to define market research and identify some tools used in the industry. You will be able to discuss the importance of secondary and internal research in terms of the planning process. You will be able to define what primary research is and identify the various ways to conduct primary research. You will be able to focus on an actual research plan or proposal for your peer review project. You will be able to compose a response to a request for a proposal or research plan and be able to address the various components of the proposal and package it in a professional manner.",vq2XwnQ-EeWLqw7zlLhRzQ,research-proposal-initiating-research,['23780048'],[],['83'],Research Proposal: Initiating Research
432,v2.ondemand,"This course introduces a set of public health problems experienced by people affected by natural disasters and/or conflict. It discusses the many changes in people’s lives when they are uprooted by a disaster, ranging from changes in disease patterns, access to health care, livelihoods, shelter, sanitary conditions, nutritional status, etc. 

We will explore what humanitarian interventions could look like if we want to mitigate the effects of disasters. The course content is a mix of theoretical knowledge and many practical examples from recent disasters. We think this course is unique because it contains so many practical ‘real-life’ examples and is taught be instructors and guest lecturers who  together have over 200 years of experience in this field.

The course consists of 10 modules totaling approximately 9-10 hours of delivered content with an additional 2-3 hours of self-work (quizzes and writing and evaluating a short peer-review assignment) as well as lively discussions forums. 

The course has been designed in a way that each module builds on the lessons of previous modules. However, modules can be accessed in any order and some can stand alone.

You do not have to pay for this course if you choose to enroll without a certificate. Sometimes referred to as auditing, enrolling without a certificate means that you will have access to all of the videos, quizzes, assignments, and discussions. The only difference is that you will not receive a certificate upon completion. Click the Enroll Without A Certificate link to sign up and begin the course.

Even if you enroll in a session that has yet to begin, you may access most of the course materials right away by clicking the Preview Course Materials link. However, you will have to wait for the session to begin before posting on the discussion forum or accessing the final peer-reviewed assessment. Visit the Learner Help Center for details about session schedules.",YIzBp-TLEeahIg74m77j2A,humanitarian-public-health,"['25915820', '25899716']",[],['8'],Public Health in Humanitarian Crises
433,v2.ondemand,"Starting from a history of machine learning, we discuss why neural networks today perform so well in a variety of data science problems. We then discuss how to set up a supervised learning problem and find a good solution using gradient descent. This involves creating datasets that permit generalization; we talk about methods of doing so in a repeatable way that supports experimentation.

Course Objectives:
Identify why deep learning is currently popular
Optimize and evaluate models using loss functions and performance metrics
Mitigate common problems that arise in machine learning
Create repeatable and scalable training, evaluation, and test datasets",lTAKbxf1EeiB7BJMyhcJoA,launching-machine-learning,['22997770'],[],['443'],Launching into Machine Learning
434,v2.ondemand,"One was Moses but many are his faces. Starting with the Hebrew Bible, continuing with Jewish literatures throughout history (Second Temple literature, rabbinic literature, medieval commentaries, modern literature, thought and art.) the character of Moses keeps changing and developing through the eyes of the beholder, it's time, tendency and the nature of the genre. The course will follow the different phases of Moses' character and try to understand what motives are behind them.

אחד היה משה אך רבים פניו. החל בגופו של המקרא והמשך בספרות עם ישראל לדורותיו (ספרות הבית השני, ספרות חז""ל, פרשני ימי הביניים ועוד) וכלה בספרות, באמנות ובהגות של העת החדשה - לובשת ופושטת דמות של משה צורות חדשות ומגוונות, על פי המתבונן, זמנו, מגמתו ואופי יצירתו. הקורס יעקב אחר גלגולי דמויותיו של משה [ביצירה שעד ראשית תקופת הגאונים] ויבקש להבין מה עומד מאחורי יצירתן.",GAAyKa7zEeWu-gqgbeGTiQ,moses,"['17159723', '17235569']",[],['24'],Moses' Face: Moses' images as reflected in Jewish literature
435,v2.ondemand,"What you’ll achieve:
In this project-centered course* you will build a modern computer system, from the ground up. We’ll divide this fascinating journey into six hands-on projects that will take you from constructing elementary logic gates all the way through creating a fully functioning general purpose computer. In the process, you will learn - in the most direct and constructive way - how computers work, and how they are designed.

What you’ll need:
This is a self-contained course: all the knowledge necessary to succeed in the course and build the computer system will be given as part of the learning experience. Therefore, we assume no previous computer science or engineering knowledge, and all learners are welcome aboard. You will need no physical materials, since you will build the computer on your own PC, using a software-based hardware simulator, just like real computers are designed by computer engineers in the field. The hardware simulator, as well as other software tools, will be supplied freely after you enroll in the course.

Course format:
The course consists of six modules, each comprising a series of video lectures, and a project. You will need about 2-3 hours to watch each module's lectures, and about 5-10 hours to complete each one of the six projects. The course can be completed in six weeks, but you are welcome to take it at your own pace. You can watch a TED talk about this course by Googling ""nand2tetris TED talk"".

*About Project-Centered Courses: Project-centered courses are designed to help you complete a personally meaningful real-world project, with your instructor and a community of learners with similar goals providing guidance and suggestions along the way. By actively applying new concepts as you learn, you’ll master the course content more efficiently; you’ll also get a head start on using the skills you gain to make positive changes in your life and career. When you complete the course, you’ll have a finished project that you’ll be proud to use and share.",ct7G8DVLEeWfzhKP8GtZlQ,build-a-computer,"['234878', '6103553']",[],['24'],Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course)
436,v2.ondemand,追溯日本文明发展的历史，阐明日本人独特的思考模式，解析日本独特的审美意识。本课程讲授公元前3世纪至清末的中日文化交流的历史。以文化艺术的交流为主线，以实地考察为背景展示了中日两国丰富灿烂的交流史实。通过中日双方在吸收对方文化过程中所表现出来的不同的受容方式剖析了中日文化之不同特性，可以帮助受课者准确地把握日本文化的内质，并启发其对自我民族历史文化之思考。生动的图片，倾心的讲授，可以让学习者在轻松愉快的氛围中完成六章的学习和有趣的试题，以期丰富学习者的人文积淀。,IPob__yUEea_xArNhnfrng,zhongri-jiaoliushi,['24703845'],[],['163'],中日文化交流史
437,v2.ondemand,"Introduction to Cloud Identity serves as the starting place for any new Cloud Identity, Identity/Access Management/Mobile Device Management admins as they begin their journey of managing and establishing security and access management best practices for their organization.  This 15-30 hour accelerated, one-week course will leave you feeling confident to utilize the basic functions of the Admin Console to manage users, control access to services, configure common security settings, and much more.

Through a series of introductory lessons, step-by-step hands-on exercises, Google knowledge resources, and knowledge checks, learners can expect to leave this training with all of the skills they need to get started as new Cloud Identity Administrators.

Learning Objectives

By the end of this course participants will be able to:
• Establish a Cloud Identity domain for their organization or personal domain. 
• Add users in order to practice user lifecycle management.
• Modify user permissions to gain an understanding of core Cloud Identity features.
• Add mobile devices within the Google Mobile Management module.
• Modify mobile management policy sets to gain familiarity with product options.
• Navigate the Reports module, and practice running reports.
• Explore and apply different security protocols to the domain.


Prerequisites

To get the most out of this training course, learners should be prepared to: 
• Sign up for a free 14 day trial of Cloud Identity.  You will need to enter payment method information.  We will show you step-by-step how to cancel your account if you wish to end your Cloud Identity instance at the end of training and avoid being charged.
• Use an existing domain or purchase a new domain through (if you do not have an existing domain, we will walk you through purchasing a domain through Google).",QjpvECu5EeiXigpZZkAEUg,cloud-identity,['22997770'],[],['443'],Introduction to Cloud Identity
438,v2.ondemand,"¡Hola! ¿Como Estas? In this entry level course, you will take the first step toward exploring the foundations of Spanish grammar and pronunciation, and will begin to build a working vocabulary of common Spanish words and expressions. You will be able to talk about yourself, your family and friends in the present tense, and begin to explore the cultural context of the Spanish-speaking world through a series of videos and interactive activities, including speaking, reading and writing exercises. The adventure begins here, so ¡vámanos!",GxvylYQ4EealyAq9mBiU-w,spanish-vocabulary-meeting-people,['17480525'],[],['83'],Spanish Vocabulary: Meeting People
439,v2.ondemand,"Welcome to Performance Optimization in Unity, the fourth course in Unity's Gameplay Programming Specialization! 

This course is exam preparation for Unity's Expert Gameplay Programmer Certification Exam. This course will challenge you with a series of realistic programming problems in Unity video-game projects, inspired by one or more of the topics covered in the Expert Gameplay Programmer Exam. Throughout this course, you will learn various optimization techniques, including: optimizing for different platforms, understanding how platform differences can impact gameplay, using Asset Bundle configuration tools, gameplay debugging, and rendering optimization. By the end of this course, you will optimize a 3D ""Dual-Stick Survivor"" game project for WebGL. 

This is an advanced-level course, intended for industry game developers or very experienced Unity enthusiasts who are looking to “level-up” their gameplay programming and implementation strategies. To succeed in this courses, you should have at least 2-3 years of experience developing games with Unity. You should be familiar with the full-game lifecycle (working from early concept to launch), creating and working with Prefabs, understanding game asset and animation pipelines, and have some experience with Unity Services. You should also have advanced programming skills, particularly in the C# language.",E-KIWxZeEeiMaRLWpdoVeg,performance-optimization-unity,"['32937405', '31810347']",[],['482'],Performance Optimization in Unity
440,v2.ondemand,"Among all objects of design, our clothes are the most universal and intimate. Like other kinds of design, fashion thrives on productive tensions between form and function, automation and craftsmanship, standardization and customization, universality and self-expression, and pragmatism and utopian vision. It exists in the service of others, and it can have profound consequences—social, political, cultural, economic, and environmental.

Fashion as Design focuses on a selection of more than 70 garments and accessories from around the world, ranging from kente cloth to jeans to 3D-printed dresses. Through these garments, we’re going to look closely at what we wear, why we wear it, how it’s made, and what it means. You’ll hear directly from a range of designers, makers, historians, and others working with clothing every day—and, in some cases, reinventing it for the future. Studio visits, interviews, and other resources introduce the history and development of each garment and their changing uses, meanings, and impact over time. 

Course Learning Objectives:

Develop critical tools to appreciate and contextualize fashion design—from everyday clothing to couture garments—through many different perspectives. 

Trace the history, development, and impact of garments over time, and explore how they may be reinvented.

Investigate garments through multiple lenses including politics, identity, and economics. 

Understand more about the lifecycle of clothing, from its design and production to its marketing, distribution, and consumption. 

Better comprehend the choices you make about fashion with respect to the visual language of dress, individual and collective identities, and issues such as labor practices, sustainability, and body politics.",xfaXlhvMEeeK5RKT8BCCCA,fashion-design,"['28760638', '28795003', '28823783', '36647368']",[],['107'],Fashion as Design
441,v2.ondemand,"En este curso, el participante identificará entre una reacción adversa al medicamento, un evento temporalmente asociado a vacunas y las consecuencias adversas de las tecnologías médicas. Se busca la mejora de la seguridad del paciente al disminuir el riesgo de pérdida de la visión o afecciones oculares secundarias a través de la valoración del caso y la aplicación de técnicas diagnósticas oculares. La farmacovigilancia ocular es una actividad que puede realizar cualquier profesional de la salud, en el entendido de que busca la efectividad del fármaco y el seguimiento de problemas comunes poco identificados en la población, los cuales dependen de las potenciales interacciones medicamentosas (fármaco-fármaco, fármaco-alimento, fármaco-planta medicinal). 

Al término del curso:

•	Promoverás la actividad de identificación y notificación de reacciones adversas a medicamentos (RAM), eventos temporalmente asociados a vacunas (ESAVI), y consecuencias del uso de dispositivos médicos (tecnovigilancia).",0Xg4lafrEei_eQ4B5e75qA,farmacovigilancia-ocular,"['36502662', '3459762', '37042443']",[],['58'],Farmacovigilancia ocular
442,v2.ondemand,"In this course you will engage in a series of challenges designed to increase your own happiness and build more productive habits. As preparation for these tasks, Professor Laurie Santos reveals misconceptions about happiness, annoying features of the mind that lead us to think the way we do, and the research that can help us change. You will ultimately be prepared to successfully incorporate a specific wellness activity into your life.",rUHfSakHEeeQ3gpuC4Fs_g,the-science-of-well-being,['31021001'],[],['109'],The Science of Well-Being
443,v2.ondemand,Dört hafta sürecek bu ders etkili konuşmanın temel prensiplerini düşünceyle ve yöntemle desteklemeyi amaçlamaktadır. Metafor ve doğaçlamalardan faydalanılacaktır. Ünite bitimlerinde katılımcılardan doğaçlama uygulamaları beklenmektedir.,EHRWYcqfEeePwxJO6uJufA,retorik,['10815125'],[],['182'],Etkili Konuşmada Retorik (Rhetoric in Effective Speaking)
444,v2.ondemand,"Which are the deepest roots of that mix of cultures that we use to call ‘Mediterranean Civilization’? Which are comminglings and exchanges which produced its most complete fruit, i.e. the city, a place for landscape-modelling communities? And which elements did contribute to build up that baulk of customs, ideas, and innovations which compelled to confrontation and hybridizations different peoples for millennia? What did it made, from pottery to metallurgy, from gastronomy to architecture, from art to religion, of a sea a cradle of civilization? Archaeology may help in disentangling such questions, seeking unexpected answers , by tinkering what ancient Mediterranean peoples left buried in the ground. A privileged point of view of our course is the ancient Phoenician city of Motya, located exactly at the centre of the “sea in the middle”. Throughout the live experience of excavation, with images taken on the field, this course will let you touch the many tesserae of the great mosaic of the Mediterranean Civilization. The field diary of the archaeologist, and the handpick will be the two tools, which will lead us across the sea to discover what such early cities actually were, and how their contribute is still a major part of our shared memory.",uCkst_gQEeaQswpW71qb2A,archaeology-city-levant-west,['7578376'],[],['74'],At the Origins of the Mediterranean Civilization: Archaeology of the City from the Levant to the West - 3rd-1st millennium BC
